day_text,,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,,지점명,,,,,,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
,,,,,,,,,,,,,,,,,,,156,광주,5.29,29.7,,27
,,,,,,,,,,,,,,,,,,,156,광주,5.30,30.8,,24
,,,,,,,,,,,,,,,,,,,156,광주,5.31,30.3,,39
,,,,,,,,,,,,,,,,,,,156,광주,6.1,25.9,,41
,,,,,,,,,,,,,,,,,,,156,광주,6.2,20,,68
,,,,,,,,,,,,,,,,,,,156,광주,6.3,19,0,87
,,,,,,,,,,,,,,,,,,,156,광주,6.4,26.3,,54
,,,,,,,,,,,,,,,,,,,156,광주,6.5,24.3,,56
,,,,,,,,,,,,,,,,,,,156,광주,6.6,23.2,,66
,,,,,,,,,,,,,,,,,,,156,광주,6.7,24.6,,59
,,,,,,,,,,,,,,,,,,,156,광주,6.8,24.7,,60
,,,,,,,,,,,,,,,,,,,156,광주,6.9,23.5,,67
,,,,,,,,,,,,,,,,,,,156,광주,6.10,25.9,,56
,,,,,,,,,,,,,,,,,,,156,광주,6.11,24.8,,54
,,,,,,,,,,,,,,,,,,,156,광주,6.12,23.8,,57
,,,,,,,,,,,,,,,,,,,156,광주,6.13,25.2,,53
,,,,,,,,,,,,,,,,,,,156,광주,6.14,26.2,,42
,,,,,,,,,,,,,,,,,,,156,광주,6.15,26.4,,45
,,,,,,,,,,,,,,,,,,,156,광주,6.16,24.8,,65
,,,,,,,,,,,,,,,,,,,156,광주,6.17,22.4,,63
,,,,,,,,,,,,,,,,,,,156,광주,6.18,26,,43
,,,,,,,,,,,,,,,,,,,156,광주,6.19,27.2,,49
,,,,,,,,,,,,,,,,,,,156,광주,6.20,25.3,,59
,,,,,,,,,,,,,,,,,,,156,광주,6.21,21.9,0,84
,,,,,,,,,,,,,,,,,,,156,광주,6.22,25.8,,61
,,,,,,,,,,,,,,,,,,,156,광주,6.23,22.6,0.5,78
,,,,,,,,,,,,,,,,,,,156,광주,6.24,26.8,,45
,,,,,,,,,,,,,,,,,,,156,광주,6.25,25.5,,61
,,,,,,,,,,,,,,,,,,,156,광주,6.26,26.3,,61
,,,,,,,,,,,,,,,,,,,156,광주,6.27,28.9,,46
,,,,,,,,,,,,,,,,,,,156,광주,6.28,27.8,,48
,,,,,,,,,,,,,,,,,,,156,광주,6.29,27.7,,44
,,,,,,,,,,,,,,,,,,,156,광주,6.30,29.4,,40
,,,,,,,,,,,,,,,,,,,156,광주,7.1,27.9,,51
,,,,,,,,,,,,,,,,,,,156,광주,7.2,19.8,3.5,88
,,,,,,,,,,,,,,,,,,,156,광주,7.3,22,,90
,,,,,,,,,,,,,,,,,,,156,광주,7.4,25.7,,70
,,,,,,,,,,,,,,,,,,,156,광주,7.5,25,,71
,,,,,,,,,,,,,,,,,,,156,광주,7.6,21.6,,83
,,,,,,,,,,,,,,,,,,,156,광주,7.7,24.7,,72
,,,,,,,,,,,,,,,,,,,156,광주,7.8,28.6,0.1,72
,,,,,,,,,,,,,,,,,,,156,광주,7.9,26.6,0,78
,,,,,,,,,,,,,,,,,,,156,광주,7.10,28,,54
,,,,,,,,,,,,,,,,,,,156,광주,7.11,31.3,,40
,,,,,,,,,,,,,,,,,,,156,광주,7.12,28,,52
,,,,,,,,,,,,,,,,,,,156,광주,7.13,27.1,,62
,,,,,,,,,,,,,,,,,,,156,광주,7.14,28.7,,62
,,,,,,,,,,,,,,,,,,,156,광주,7.15,24.9,0,65
,,,,,,,,,,,,,,,,,,,156,광주,7.16,25.4,0.3,81
,,,,,,,,,,,,,,,,,,,156,광주,7.17,22.5,0,91
,,,,,,,,,,,,,,,,,,,156,광주,7.18,26.4,0,85
,,,,,,,,,,,,,,,,,,,156,광주,7.19,30.6,,59
,,,,,,,,,,,,,,,,,,,156,광주,7.20,30.4,,63
,,,,,,,,,,,,,,,,,,,156,광주,7.21,29.7,,64
,,,,,,,,,,,,,,,,,,,156,광주,7.22,29,,63
,,,,,,,,,,,,,,,,,,,156,광주,7.23,29.8,,61
,,,,,,,,,,,,,,,,,,,156,광주,7.24,30.1,,71
,,,,,,,,,,,,,,,,,,,156,광주,7.25,29.5,0,67
,,,,,,,,,,,,,,,,,,,156,광주,7.26,27,,58
,,,,,,,,,,,,,,,,,,,156,광주,7.27,29.4,,40
,,,,,,,,,,,,,,,,,,,156,광주,7.28,19.9,2.5,85
,,,,,,,,,,,,,,,,,,,156,광주,7.29,29.7,,61
,,,,,,,,,,,,,,,,,,,156,광주,7.30,32.1,,52
,,,,,,,,,,,,,,,,,,,156,광주,7.31,32.1,,47
,,,,,,,,,,,,,,,,,,,156,광주,8.1,29.1,,59
,,,,,,,,,,,,,,,,,,,156,광주,8.2,24.5,2,86
,,,,,,,,,,,,,,,,,,,156,광주,8.3,25.6,,78
,,,,,,,,,,,,,,,,,,,156,광주,8.4,24.4,0,91
,,,,,,,,,,,,,,,,,,,156,광주,8.5,30.7,,61
,,,,,,,,,,,,,,,,,,,156,광주,8.6,30.7,,59
,,,,,,,,,,,,,,,,,,,156,광주,8.7,23,0.5,91
,,,,,,,,,,,,,,,,,,,156,광주,8.8,25.7,,68
,,,,,,,,,,,,,,,,,,,156,광주,8.9,28,,56
,,,,,,,,,,,,,,,,,,,156,광주,8.10,27.2,,60
,,,,,,,,,,,,,,,,,,,156,광주,8.11,26,,52
,,,,,,,,,,,,,,,,,,,156,광주,8.12,29,,56
,,,,,,,,,,,,,,,,,,,156,광주,8.13,25.3,0,76
,,,,,,,,,,,,,,,,,,,156,광주,8.14,23,,83
,,,,,,,,,,,,,,,,,,,156,광주,8.15,27.1,,68
,,,,,,,,,,,,,,,,,,,156,광주,8.16,27.8,,65
,,,,,,,,,,,,,,,,,,,156,광주,8.17,22.4,1,91
,,,,,,,,,,,,,,,,,,,156,광주,8.18,24.1,0,87
,,,,,,,,,,,,,,,,,,,156,광주,8.19,22.9,0,88
,,,,,,,,,,,,,,,,,,,156,광주,8.20,24.3,0,88
,,,,,,,,,,,,,,,,,,,156,광주,8.21,25.4,,68
,,,,,,,,,,,,,,,,,,,156,광주,8.22,27.2,,62
,,,,,,,,,,,,,,,,,,,156,광주,8.23,28,,56
,,,,,,,,,,,,,,,,,,,156,광주,8.24,23.2,6.5,92
,,,,,,,,,,,,,,,,,,,156,광주,8.25,26.5,,79
,,,,,,,,,,,,,,,,,,,156,광주,8.26,26.5,,66
,,,,,,,,,,,,,,,,,,,156,광주,8.27,24.7,,80
,,,,,,,,,,,,,,,,,,,156,광주,8.28,22.3,0,83
,,,,,,,,,,,,,,,,,,,156,광주,8.29,24.3,,62
,,,,,,,,,,,,,,,,,,,156,광주,8.30,26,,64
,,,,,,,,,,,,,,,,,,,156,광주,8.31,23.8,,66
,,,,,,,,,,,,,,,,,,,156,광주,9.1,26.9,,50
,,,,,,,,,,,,,,,,,,,156,광주,9.2,20.8,4,91
,,,,,,,,,,,,,,,,,,,156,광주,9.3,22.8,,81
,,,,,,,,,,,,,,,,,,,156,광주,9.4,26.5,,57
,,,,,,,,,,,,,,,,,,,156,광주,9.5,28.4,,55
,,,,,,,,,,,,,,,,,,,156,광주,9.6,28.9,,47
,,,,,,,,,,,,,,,,,,,156,광주,9.7,27.7,,64
,,,,,,,,,,,,,,,,,,,156,광주,9.8,26.8,,59
,,,,,,,,,,,,,,,,,,,156,광주,9.9,24.5,,64
,,,,,,,,,,,,,,,,,,,156,광주,9.10,24.8,,40
,,,,,,,,,,,,,,,,,,,156,광주,9.11,25.8,,57
,,,,,,,,,,,,,,,,,,,156,광주,9.12,21.2,0.5,82
,,,,,,,,,,,,,,,,,,,156,광주,9.13,26.5,,45
,,,,,,,,,,,,,,,,,,,156,광주,9.14,25,,51
,,,,,,,,,,,,,,,,,,,156,광주,9.15,24.3,,61
,,,,,,,,,,,,,,,,,,,156,광주,9.16,23.1,,52
,,,,,,,,,,,,,,,,,,,156,광주,9.17,24,,45
,,,,,,,,,,,,,,,,,,,156,광주,9.18,23.3,,54
,,,,,,,,,,,,,,,,,,,156,광주,9.19,22,,56
,,,,,,,,,,,,,,,,,,,156,광주,9.20,23.9,,49
,,,,,,,,,,,,,,,,,,,156,광주,9.21,25.6,,37
,,,,,,,,,,,,,,,,,,,156,광주,9.22,25.8,,38
,,,,,,,,,,,,,,,,,,,156,광주,9.23,22.7,0,61
,,,,,,,,,,,,,,,,,,,156,광주,9.24,19.8,0.5,87
,,,,,,,,,,,,,,,,,,,156,광주,9.25,23.5,,67
,,,,,,,,,,,,,,,,,,,156,광주,9.26,23.7,0.1,70
,,,,,,,,,,,,,,,,,,,156,광주,9.27,24.2,,65
,,,,,,,,,,,,,,,,,,,156,광주,9.28,26.3,,52
,,,,,,,,,,,,,,,,,,,156,광주,9.29,20,0.5,90
,,,,,,,,,,,,,,,,,,,156,광주,9.30,23.2,,68
,,,,,,,,,,,,,,,,,,,156,광주,10.1,22.4,,61
,,,,,,,,,,,,,,,,,,,156,광주,10.2,21.8,,64
,,,,,,,,,,,,,,,,,,,156,광주,10.3,17.7,,60
,,,,,,,,,,,,,,,,,,,156,광주,10.4,20.6,,47
,,,,,,,,,,,,,,,,,,,156,광주,10.5,20.9,,45
,,,,,,,,,,,,,,,,,,,156,광주,10.6,18.9,,49
,,,,,,,,,,,,,,,,,,,156,광주,10.7,19.7,,47
,,,,,,,,,,,,,,,,,,,156,광주,10.8,21.4,,44
,,,,,,,,,,,,,,,,,,,156,광주,10.9,21,,47
,,,,,,,,,,,,,,,,,,,156,광주,10.10,23.5,,53
,,,,,,,,,,,,,,,,,,,156,광주,10.11,22.8,,45
,,,,,,,,,,,,,,,,,,,156,광주,10.12,16.7,0.5,85
,,,,,,,,,,,,,,,,,,,156,광주,10.13,19,,59
,,,,,,,,,,,,,,,,,,,156,광주,10.14,16.3,,52
,,,,,,,,,,,,,,,,,,,156,광주,10.15,16.8,,51
,,,,,,,,,,,,,,,,,,,156,광주,10.16,15.3,,41
,,,,,,,,,,,,,,,,,,,156,광주,10.17,19.3,,26
,,,,,,,,,,,,,,,,,,,156,광주,10.18,20.7,,24
,,,,,,,,,,,,,,,,,,,156,광주,10.19,20.2,,52
,,,,,,,,,,,,,,,,,,,156,광주,10.20,19.6,2,93
,,,,,,,,,,,,,,,,,,,156,광주,10.21,19.9,0,92
,,,,,,,,,,,,,,,,,,,156,광주,10.22,14.9,,73
,,,,,,,,,,,,,,,,,,,156,광주,10.23,17.7,,54
,,,,,,,,,,,,,,,,,,,156,광주,10.24,18.8,,57
,,,,,,,,,,,,,,,,,,,156,광주,10.25,19.6,,37
,,,,,,,,,,,,,,,,,,,156,광주,10.26,18.9,,62
,,,,,,,,,,,,,,,,,,,156,광주,10.27,14,,42
,,,,,,,,,,,,,,,,,,,156,광주,10.28,16.5,,34
,,,,,,,,,,,,,,,,,,,156,광주,10.29,16,,58
,,,,,,,,,,,,,,,,,,,156,광주,10.30,17.4,,58
,,,,,,,,,,,,,,,,,,,159,부산,4.1,15.6,,68
,,,,,,,,,,,,,,,,,,,159,부산,4.2,16.9,,66
,,,,,,,,,,,,,,,,,,,159,부산,4.3,13.8,,76
,,,,,,,,,,,,,,,,,,,159,부산,4.4,11.2,,46
,,,,,,,,,,,,,,,,,,,159,부산,4.5,12.2,,49
,,,,,,,,,,,,,,,,,,,159,부산,4.6,11.7,,46
,,,,,,,,,,,,,,,,,,,159,부산,4.7,16.8,,45
,,,,,,,,,,,,,,,,,,,159,부산,4.8,15.7,,38
,,,,,,,,,,,,,,,,,,,159,부산,4.9,15.5,,63
,,,,,,,,,,,,,,,,,,,159,부산,4.10,13.1,,47
,,,,,,,,,,,,,,,,,,,159,부산,4.11,13.7,,55
,,,,,,,,,,,,,,,,,,,159,부산,4.12,15.3,,42
,,,,,,,,,,,,,,,,,,,159,부산,4.13,15.5,,56
,,,,,,,,,,,,,,,,,,,159,부산,4.14,15.4,,48
,,,,,,,,,,,,,,,,,,,159,부산,4.15,19.6,,48
,,,,,,,,,,,,,,,,,,,159,부산,4.16,18.5,,52
,,,,,,,,,,,,,,,,,,,159,부산,4.17,13.3,2,98
,,,,,,,,,,,,,,,,,,,159,부산,4.18,14.7,,75
,,,,,,,,,,,,,,,,,,,159,부산,4.19,12.2,,66
,,,,,,,,,,,,,,,,,,,159,부산,4.20,13.5,,72
,,,,,,,,,,,,,,,,,,,159,부산,4.21,17.5,,65
,,,,,,,,,,,,,,,,,,,159,부산,4.22,17.2,,46
,,,,,,,,,,,,,,,,,,,159,부산,4.23,17.9,,64
,,,,,,,,,,,,,,,,,,,159,부산,4.24,20.1,,44
,,,,,,,,,,,,,,,,,,,159,부산,4.25,19.8,,40
,,,,,,,,,,,,,,,,,,,159,부산,4.26,18.9,,70
,,,,,,,,,,,,,,,,,,,159,부산,4.27,17.7,,63
,,,,,,,,,,,,,,,,,,,159,부산,4.28,13.3,1.5,100
,,,,,,,,,,,,,,,,,,,159,부산,4.29,15.7,,88
,,,,,,,,,,,,,,,,,,,159,부산,4.30,14.8,,86
,,,,,,,,,,,,,,,,,,,159,부산,5.1,20.1,,67
,,,,,,,,,,,,,,,,,,,159,부산,5.2,17.5,,89
,,,,,,,,,,,,,,,,,,,159,부산,5.3,16.6,,51
,,,,,,,,,,,,,,,,,,,159,부산,5.4,16.2,,58
,,,,,,,,,,,,,,,,,,,159,부산,5.5,15.4,,58
,,,,,,,,,,,,,,,,,,,159,부산,5.6,15.8,,41
,,,,,,,,,,,,,,,,,,,159,부산,5.7,17.3,,63
,,,,,,,,,,,,,,,,,,,159,부산,5.8,21.2,,63
,,,,,,,,,,,,,,,,,,,159,부산,5.9,17.6,,65
,,,,,,,,,,,,,,,,,,,159,부산,5.10,19.1,,45
,,,,,,,,,,,,,,,,,,,159,부산,5.11,18.3,,75
,,,,,,,,,,,,,,,,,,,159,부산,5.12,21.5,,66
,,,,,,,,,,,,,,,,,,,159,부산,5.13,23.9,,41
,,,,,,,,,,,,,,,,,,,159,부산,5.14,15.4,,77
,,,,,,,,,,,,,,,,,,,159,부산,5.15,20.4,,75
,,,,,,,,,,,,,,,,,,,159,부산,5.16,19.9,,72
,,,,,,,,,,,,,,,,,,,159,부산,5.17,20.6,,62
,,,,,,,,,,,,,,,,,,,159,부산,5.18,21,,71
,,,,,,,,,,,,,,,,,,,159,부산,5.19,22,,71
,,,,,,,,,,,,,,,,,,,159,부산,5.20,17.4,0.5,95
,,,,,,,,,,,,,,,,,,,159,부산,5.21,20.8,,77
,,,,,,,,,,,,,,,,,,,159,부산,5.22,19.4,,82
,,,,,,,,,,,,,,,,,,,159,부산,5.23,18.4,,77
,,,,,,,,,,,,,,,,,,,159,부산,5.24,21.6,,63
,,,,,,,,,,,,,,,,,,,159,부산,5.25,18.3,0.8,98
,,,,,,,,,,,,,,,,,,,159,부산,5.26,21.6,,75
,,,,,,,,,,,,,,,,,,,159,부산,5.27,21.2,,69
,,,,,,,,,,,,,,,,,,,159,부산,5.28,19.9,,93
,,,,,,,,,,,,,,,,,,,159,부산,5.29,21.1,,75
,,,,,,,,,,,,,,,,,,,159,부산,5.30,22.2,,67
,,,,,,,,,,,,,,,,,,,159,부산,5.31,23.5,,65
,,,,,,,,,,,,,,,,,,,159,부산,6.1,22.2,,68
,,,,,,,,,,,,,,,,,,,159,부산,6.2,18.7,0.6,91
,,,,,,,,,,,,,,,,,,,159,부산,6.3,19.5,,93
,,,,,,,,,,,,,,,,,,,159,부산,6.4,20.6,,82
,,,,,,,,,,,,,,,,,,,159,부산,6.5,19.7,,83
,,,,,,,,,,,,,,,,,,,159,부산,6.6,22,,67
,,,,,,,,,,,,,,,,,,,159,부산,6.7,20.2,,81
,,,,,,,,,,,,,,,,,,,159,부산,6.8,20.2,,85
,,,,,,,,,,,,,,,,,,,159,부산,6.9,20.9,,79
,,,,,,,,,,,,,,,,,,,159,부산,6.10,22.7,,74
,,,,,,,,,,,,,,,,,,,159,부산,6.11,21.3,,79
,,,,,,,,,,,,,,,,,,,159,부산,6.12,18.1,9.5,98
,,,,,,,,,,,,,,,,,,,159,부산,6.13,21.2,,87
,,,,,,,,,,,,,,,,,,,159,부산,6.14,23.7,,71
,,,,,,,,,,,,,,,,,,,159,부산,6.15,25.8,,56
,,,,,,,,,,,,,,,,,,,159,부산,6.16,24,,63
,,,,,,,,,,,,,,,,,,,159,부산,6.17,21.2,,72
,,,,,,,,,,,,,,,,,,,159,부산,6.18,23.2,,72
,,,,,,,,,,,,,,,,,,,159,부산,6.19,24.8,,56
,,,,,,,,,,,,,,,,,,,159,부산,6.20,21.9,,80
,,,,,,,,,,,,,,,,,,,159,부산,6.21,20.2,0,92
,,,,,,,,,,,,,,,,,,,159,부산,6.22,21.7,,78
,,,,,,,,,,,,,,,,,,,159,부산,6.23,21.1,,88
,,,,,,,,,,,,,,,,,,,159,부산,6.24,22.4,,83
,,,,,,,,,,,,,,,,,,,159,부산,6.25,22.8,,88
,,,,,,,,,,,,,,,,,,,159,부산,6.26,23.4,,84
,,,,,,,,,,,,,,,,,,,159,부산,6.27,24.8,,72
,,,,,,,,,,,,,,,,,,,159,부산,6.28,26.9,,65
,,,,,,,,,,,,,,,,,,,159,부산,6.29,24.3,,76
,,,,,,,,,,,,,,,,,,,159,부산,6.30,22.9,,88
,,,,,,,,,,,,,,,,,,,159,부산,7.1,24.5,,85
,,,,,,,,,,,,,,,,,,,159,부산,7.2,23.4,0,75
,,,,,,,,,,,,,,,,,,,159,부산,7.3,22.3,,94
,,,,,,,,,,,,,,,,,,,159,부산,7.4,23.9,,81
,,,,,,,,,,,,,,,,,,,159,부산,7.5,23.5,,77
,,,,,,,,,,,,,,,,,,,159,부산,7.6,20.1,0.5,96
,,,,,,,,,,,,,,,,,,,159,부산,7.7,23.2,,95
,,,,,,,,,,,,,,,,,,,159,부산,7.8,27.2,,92
,,,,,,,,,,,,,,,,,,,159,부산,7.9,26.2,0,85
,,,,,,,,,,,,,,,,,,,159,부산,7.10,27.2,,82
,,,,,,,,,,,,,,,,,,,159,부산,7.11,28.7,,62
,,,,,,,,,,,,,,,,,,,159,부산,7.12,25,,74
,,,,,,,,,,,,,,,,,,,159,부산,7.13,22.6,,87
,,,,,,,,,,,,,,,,,,,159,부산,7.14,26.1,,74
,,,,,,,,,,,,,,,,,,,159,부산,7.15,23.2,0.4,96
,,,,,,,,,,,,,,,,,,,159,부산,7.16,23.9,,93
,,,,,,,,,,,,,,,,,,,159,부산,7.17,23.9,0,95
,,,,,,,,,,,,,,,,,,,159,부산,7.18,21.6,3.5,98
,,,,,,,,,,,,,,,,,,,159,부산,7.19,26.7,,78
,,,,,,,,,,,,,,,,,,,159,부산,7.20,27.7,,78
,,,,,,,,,,,,,,,,,,,159,부산,7.21,26.7,,77
,,,,,,,,,,,,,,,,,,,159,부산,7.22,26.3,,82
,,,,,,,,,,,,,,,,,,,159,부산,7.23,28.8,,77
,,,,,,,,,,,,,,,,,,,159,부산,7.24,29.1,,83
,,,,,,,,,,,,,,,,,,,159,부산,7.25,26.9,,92
,,,,,,,,,,,,,,,,,,,159,부산,7.26,27.6,,73
,,,,,,,,,,,,,,,,,,,159,부산,7.27,24.5,,73
,,,,,,,,,,,,,,,,,,,159,부산,7.28,24.2,,76
,,,,,,,,,,,,,,,,,,,159,부산,7.29,26.9,,81
,,,,,,,,,,,,,,,,,,,159,부산,7.30,30.8,,71
,,,,,,,,,,,,,,,,,,,159,부산,7.31,29.8,,78
,,,,,,,,,,,,,,,,,,,159,부산,8.1,27,0.2,83
,,,,,,,,,,,,,,,,,,,159,부산,8.2,24.6,3,93
,,,,,,,,,,,,,,,,,,,159,부산,8.3,25.8,,91
,,,,,,,,,,,,,,,,,,,159,부산,8.4,24.4,,93
,,,,,,,,,,,,,,,,,,,159,부산,8.5,26.5,,87
,,,,,,,,,,,,,,,,,,,159,부산,8.6,29.2,,75
,,,,,,,,,,,,,,,,,,,159,부산,8.7,25,,82
,,,,,,,,,,,,,,,,,,,159,부산,8.8,23.6,,87
,,,,,,,,,,,,,,,,,,,159,부산,8.9,25.9,,75
,,,,,,,,,,,,,,,,,,,159,부산,8.10,22.9,1.5,97
,,,,,,,,,,,,,,,,,,,159,부산,8.11,24.1,,87
,,,,,,,,,,,,,,,,,,,159,부산,8.12,26.1,,74
,,,,,,,,,,,,,,,,,,,159,부산,8.13,26,,68
,,,,,,,,,,,,,,,,,,,159,부산,8.14,21,0.5,97
,,,,,,,,,,,,,,,,,,,159,부산,8.15,24.5,,86
,,,,,,,,,,,,,,,,,,,159,부산,8.16,26.4,,75
,,,,,,,,,,,,,,,,,,,159,부산,8.17,23.9,,72
,,,,,,,,,,,,,,,,,,,159,부산,8.18,24.4,1,98
,,,,,,,,,,,,,,,,,,,159,부산,8.19,24.1,0.5,98
,,,,,,,,,,,,,,,,,,,159,부산,8.20,23.2,5,100
,,,,,,,,,,,,,,,,,,,159,부산,8.21,25.3,,82
,,,,,,,,,,,,,,,,,,,159,부산,8.22,26.9,,75
,,,,,,,,,,,,,,,,,,,159,부산,8.23,26.1,,74
,,,,,,,,,,,,,,,,,,,159,부산,8.24,25.2,0.1,94
,,,,,,,,,,,,,,,,,,,159,부산,8.25,23.1,0,100
,,,,,,,,,,,,,,,,,,,159,부산,8.26,24.9,,91
,,,,,,,,,,,,,,,,,,,159,부산,8.27,22.7,,78
,,,,,,,,,,,,,,,,,,,159,부산,8.28,22.1,0,77
,,,,,,,,,,,,,,,,,,,159,부산,8.29,23.4,,68
,,,,,,,,,,,,,,,,,,,159,부산,8.30,23.3,,71
,,,,,,,,,,,,,,,,,,,159,부산,8.31,22.7,,70
,,,,,,,,,,,,,,,,,,,159,부산,9.1,24.1,,68
,,,,,,,,,,,,,,,,,,,159,부산,9.2,22.6,0.1,77
,,,,,,,,,,,,,,,,,,,159,부산,9.3,23.1,1,96
,,,,,,,,,,,,,,,,,,,159,부산,9.4,25.3,,82
,,,,,,,,,,,,,,,,,,,159,부산,9.5,25.4,,78
,,,,,,,,,,,,,,,,,,,159,부산,9.6,23.9,,70
,,,,,,,,,,,,,,,,,,,159,부산,9.7,24.7,,81
,,,,,,,,,,,,,,,,,,,159,부산,9.8,24.9,,76
,,,,,,,,,,,,,,,,,,,159,부산,9.9,25.4,,79
,,,,,,,,,,,,,,,,,,,159,부산,9.10,24.9,,80
,,,,,,,,,,,,,,,,,,,159,부산,9.11,23.6,,70
,,,,,,,,,,,,,,,,,,,159,부산,9.12,22.8,,69
,,,,,,,,,,,,,,,,,,,159,부산,9.13,23.4,,62
,,,,,,,,,,,,,,,,,,,159,부산,9.14,22.9,,70
,,,,,,,,,,,,,,,,,,,159,부산,9.15,24.2,,74
,,,,,,,,,,,,,,,,,,,159,부산,9.16,24.1,,74
,,,,,,,,,,,,,,,,,,,159,부산,9.17,21.5,,85
,,,,,,,,,,,,,,,,,,,159,부산,9.18,21.5,,61
,,,,,,,,,,,,,,,,,,,159,부산,9.19,22,,59
,,,,,,,,,,,,,,,,,,,159,부산,9.20,23.1,,56
,,,,,,,,,,,,,,,,,,,159,부산,9.21,22.7,,65
,,,,,,,,,,,,,,,,,,,159,부산,9.22,22.9,,61
,,,,,,,,,,,,,,,,,,,159,부산,9.23,22,0.2,76
,,,,,,,,,,,,,,,,,,,159,부산,9.24,20.4,0.5,98
,,,,,,,,,,,,,,,,,,,159,부산,9.25,22.6,,74
,,,,,,,,,,,,,,,,,,,159,부산,9.26,21.6,,60
,,,,,,,,,,,,,,,,,,,159,부산,9.27,22.6,,68
,,,,,,,,,,,,,,,,,,,159,부산,9.28,23.4,,74
,,,,,,,,,,,,,,,,,,,159,부산,9.29,22.8,0,74
,,,,,,,,,,,,,,,,,,,159,부산,9.30,19.5,,77
,,,,,,,,,,,,,,,,,,,159,부산,10.1,19.9,,72
,,,,,,,,,,,,,,,,,,,159,부산,10.2,21.6,,72
,,,,,,,,,,,,,,,,,,,159,부산,10.3,21.4,,58
,,,,,,,,,,,,,,,,,,,159,부산,10.4,18.4,,59
,,,,,,,,,,,,,,,,,,,159,부산,10.5,19.2,,57
,,,,,,,,,,,,,,,,,,,159,부산,10.6,19.3,,54
,,,,,,,,,,,,,,,,,,,159,부산,10.7,19,,61
,,,,,,,,,,,,,,,,,,,159,부산,10.8,19.6,,67
,,,,,,,,,,,,,,,,,,,159,부산,10.9,20.1,,68
,,,,,,,,,,,,,,,,,,,159,부산,10.10,20.6,,68
,,,,,,,,,,,,,,,,,,,159,부산,10.11,19.5,,68
,,,,,,,,,,,,,,,,,,,159,부산,10.12,19.9,0,79
,,,,,,,,,,,,,,,,,,,159,부산,10.13,17.3,,80
,,,,,,,,,,,,,,,,,,,159,부산,10.14,16.1,,59
,,,,,,,,,,,,,,,,,,,159,부산,10.15,17.5,,63
,,,,,,,,,,,,,,,,,,,159,부산,10.16,18.2,,38
,,,,,,,,,,,,,,,,,,,159,부산,10.17,16.1,,45
,,,,,,,,,,,,,,,,,,,159,부산,10.18,18.3,,47
,,,,,,,,,,,,,,,,,,,159,부산,10.19,19.6,,67
,,,,,,,,,,,,,,,,,,,159,부산,10.20,20.9,0.5,93
,,,,,,,,,,,,,,,,,,,159,부산,10.21,15.5,3.5,97
,,,,,,,,,,,,,,,,,,,159,부산,10.22,14,,78
,,,,,,,,,,,,,,,,,,,159,부산,10.23,15.8,,63
,,,,,,,,,,,,,,,,,,,159,부산,10.24,17.7,,73
,,,,,,,,,,,,,,,,,,,159,부산,10.25,18.7,,76
,,,,,,,,,,,,,,,,,,,159,부산,10.26,19.6,,69
,,,,,,,,,,,,,,,,,,,159,부산,10.27,16.5,,67
,,,,,,,,,,,,,,,,,,,159,부산,10.28,17,,63
,,,,,,,,,,,,,,,,,,,159,부산,10.29,16.8,,63
,,,,,,,,,,,,,,,,,,,159,부산,10.30,17.5,,69
,,,,,,,,,,,,,,,,,,,108,서울,4.1,11.4,,54
