day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,location,temp,rain,humidity,,,행 레이블,평균 : H_text,평균 : HR_text,평균 : S_text,평균 : ST_text,평균 : DU_text,평균 : ER_text
7.20수,NC 다이노스,9,1,2,4,1,1,1,창원,26.7,0,73,,,,,,,,,
7.21목,NC 다이노스,10,1,1,6,2,0,1,창원,25.6,0,77,,,,,,,,,
7.22금,NC 다이노스,8,2,0,7,0,0,0,광주,30.1,0,70,,,,,,,,,
7.23토,NC 다이노스,11,0,1,5,2,0,1,광주,31.6,0,64,,,,,,,,,
7.24일,NC 다이노스,10,4,0,5,1,2,1,광주,32.1,0,69,,,,,,,,,
7.26화,NC 다이노스,8,2,0,5,0,1,1,대구,33.3,0,51,,,,,,,,,
7.27수,NC 다이노스,10,3,0,8,1,1,0,대구,32.3,0,57,,,,,,,,,
7.28목,NC 다이노스,11,1,5,7,2,1,1,대구,34.6,0,38,,,,,,,,,
7.29금,NC 다이노스,5,0,1,7,0,0,0,창원,31.1,0,80,,,,,,,,,
7.30토,NC 다이노스,13,1,1,4,1,4,0,창원,31.8,0,74,,,,,,,,,
7.31일,NC 다이노스,8,2,0,9,2,1,1,창원,31.1,0,76,,,,,,,,,
8.4,NC 다이노스,12,2,0,7,0,0,1,창원,28.8,0,0,,,,,,,,,
8.5,NC 다이노스,9,0,0,6,0,1,0,대전,34,0,0,,,,,,,,,
8.6,NC 다이노스,16,2,1,4,0,0,1,대전,33.1,0,0,,,,,,,,,
8.7,NC 다이노스,10,1,1,6,1,6,0,대전,30,0,0,,,,,,,,,
8.9,NC 다이노스,12,3,0,6,0,0,1,창원,28.9,0,0,,,,,,,,,
8.1,NC 다이노스,10,3,1,10,1,1,1,창원,29.9,0,0,,,,,,,,,
8.11,NC 다이노스,11,0,1,9,2,2,0,서울,34.7,0,0,,,,,,,,,
8.12,NC 다이노스,8,1,0,8,0,1,0,서울,33.7,0,0,,,,,,,,,
8.13,NC 다이노스,6,0,0,6,1,1,1,창원,32.5,0,0,,,,,,,,,
8.14,NC 다이노스,8,2,1,10,1,0,0,창원,32.9,0,0,,,,,,,,,
8.16,NC 다이노스,9,0,0,8,1,3,0,창원,29.6,0,0,,,,,,,,,
8.17,NC 다이노스,13,0,2,3,1,0,1,창원,28.8,0,0,,,,,,,,,
8.18,NC 다이노스,12,0,1,6,0,1,0,서울,31.7,0,0,,,,,,,,,
8.19,NC 다이노스,14,0,3,7,0,0,1,서울,26.7,10.5,0,,,,,,,,,
8.2,NC 다이노스,8,2,0,6,2,1,0,서울,33.5,0,0,,,,,,,,,
8.21,NC 다이노스,15,3,0,8,2,1,1,서울,34,0,0,,,,,,,,,
8.23,NC 다이노스,12,3,2,7,0,2,1,창원,28.9,0,0,,,,,,,,,
8.24,NC 다이노스,6,1,1,6,1,1,0,창원,30.1,0,0,,,,,,,,,
8.25,NC 다이노스,15,2,3,9,1,0,1,대전,31.2,0,0,,,,,,,,,
8.26,NC 다이노스,7,1,0,13,1,0,0,대전,19.7,0,0,,,,,,,,,
8.27,NC 다이노스,6,3,0,9,0,0,0,창원,25.2,0,0,,,,,,,,,
8.3,NC 다이노스,12,2,1,10,1,1,1,수원,22.5,0,0,,,,,,,,,
8.31,NC 다이노스,18,1,0,9,0,0,1,수원,21.7,0,0,,,,,,,,,
9.1,NC 다이노스,9,0,1,6,3,1,1,부산,25.8,0,82,,,,,,,,,
9.3,NC 다이노스,14,1,0,10,3,1,0,창원,23.6,0,93,,,,,,,,,
9.4,NC 다이노스,7,0,0,10,1,0,0,창원,25.8,0,88,,,,,,,,,
9.6,NC 다이노스,12,1,0,5,2,0,1,창원,25.4,0,91,,,,,,,,,
9.7,NC 다이노스,9,1,0,9,2,0,1,창원,24.8,0,93,,,,,,,,,
9.8,NC 다이노스,11,1,3,9,2,1,0,광주,27.4,0,54,,,,,,,,,
9.9,NC 다이노스,11,2,0,9,0,1,1,광주,25.9,0,62,,,,,,,,,
9.1,NC 다이노스,4,1,0,8,0,0,0,대구,23.7,0,73,,,,,,,,,
9.11,NC 다이노스,7,0,1,7,1,1,0,대구,24.8,0,69,,,,,,,,,
9.13,NC 다이노스,5,1,1,11,1,3,0,창원,24.8,0,78,,,,,,,,,
9.14,NC 다이노스,14,1,0,6,1,0,1,창원,23.7,0,81,,,,,,,,,
9.15,NC 다이노스,8,0,1,7,2,2,0,창원,24.1,0,85,,,,,,,,,
9.16,NC 다이노스,10,2,1,8,1,0,0,창원,23.9,0,83,,,,,,,,,
9.17,NC 다이노스,9,1,0,7,1,0,1,인천,26.2,0,61,,,,,,,,,
9.18,NC 다이노스,19,1,1,5,2,2,1,인천,25.1,0,68,,,,,,,,,
9.2,NC 다이노스,7,1,0,8,4,0,0,수원,23.7,0,33,,,,,,,,,
9.22,NC 다이노스,11,1,2,4,1,0,1,대전,23.2,0,62,,,,,,,,,
9.23,NC 다이노스,16,1,2,10,0,1,1,창원,22,0,75,,,,,,,,,
9.24,NC 다이노스,6,0,1,5,1,1,1,창원,22.5,0,73,,,,,,,,,
9.25,NC 다이노스,3,0,0,4,2,0,1,창원,23.3,0,79,,,,,,,,,
9.27,NC 다이노스,8,0,0,7,1,0,0,창원,25.8,0,90,,,,,,,,,
9.29,NC 다이노스,13,1,0,9,1,0,1,창원,18.9,0,82,,,,,,,,,
9.29,NC 다이노스,7,0,1,11,1,0,1,창원,18.9,0,82,,,,,,,,,
9.3,NC 다이노스,10,0,0,9,1,3,0,창원,18.4,0,91,,,,,,,,,
10.1,NC 다이노스,12,1,1,3,2,0,1,부산,20.8,0,89,,,,,,,,,
10.2,NC 다이노스,17,1,1,3,1,1,1,부산,23.2,0,86,,,,,,,,,
10.4,NC 다이노스,7,0,2,9,1,0,0,창원,23.8,0,66,,,,,,,,,
10.5,NC 다이노스,13,4,1,6,0,1,1,창원,22.5,0,83,,,,,,,,,
10.6,NC 다이노스,6,0,1,10,1,1,1,창원,21,0,82,,,,,,,,,
10.7,NC 다이노스,12,0,0,3,0,1,0,창원,19.4,0,82,,,,,,,,,
10.9,NC 다이노스,12,0,4,13,0,0,0,창원,15,0,60,,,,,,,,,
10.21,NC 다이노스,10,0,0,7,2,0,1,창원,16.7,0,70,,,,,,,,,
10.22,NC 다이노스,5,1,0,1,1,1,1,창원,18.9,0,72,,,,,,,,,
10.24,NC 다이노스,6,0,0,10,1,1,0,서울,17.7,0,49,,,,,,,,,
10.25,NC 다이노스,13,3,0,11,0,0,1,서울,16.1,0,73,,,,,,,,,
10.29,NC 다이노스,3,0,1,5,1,0,0,서울,8.7,0,33,,,,,,,,,
10.3,NC 다이노스,10,0,0,6,3,0,0,서울,10.8,0,24,,,,,,,,,
4.1,NC 다이노스,7,0,0,9,0,1,0,창원,8.6,0,82,,,,,,,,,
4.2,NC 다이노스,4,0,2,10,1,0,0,창원,10.8,0,62,,,,,,,,,
4.4,NC 다이노스,3,0,0,10,0,1,0,대전,20.8,0,24,,,,,,,,,
4.6,NC 다이노스,11,0,0,8,3,1,1,대전,15.2,0,80,,,,,,,,,
4.7,NC 다이노스,10,1,2,8,1,1,1,인천,14.4,0,72,,,,,,,,,
4.8,NC 다이노스,4,0,0,10,0,1,0,인천,10.3,0,86,,,,,,,,,
4.9,NC 다이노스,12,0,1,10,1,1,0,인천,17.1,0,44,,,,,,,,,
4.11,NC 다이노스,7,0,0,9,0,1,1,창원,17.3,0,52,,,,,,,,,
4.12,NC 다이노스,10,2,0,9,0,1,1,창원,13.9,0,66,,,,,,,,,
4.13,NC 다이노스,7,1,0,1,1,0,1,창원,18.2,0,51,,,,,,,,,
4.14,NC 다이노스,10,0,0,10,0,0,0,창원,17.2,0,68,,,,,,,,,
4.15,NC 다이노스,11,0,0,6,2,0,0,창원,20.2,0,67,,,,,,,,,
4.16,NC 다이노스,11,0,1,6,3,0,1,창원,20.6,0,52,,,,,,,,,
4.18,NC 다이노스,14,4,0,7,0,0,1,부산,15.6,0,86,,,,,,,,,
4.19,NC 다이노스,16,2,1,11,0,0,1,부산,18.1,0,46,,,,,,,,,
4.2,NC 다이노스,9,2,0,8,1,2,1,부산,15.7,0,54,,,,,,,,,
4.22,NC 다이노스,17,1,0,4,1,0,1,대구,16.5,0,53,,,,,,,,,
4.23,NC 다이노스,10,3,0,9,0,1,1,대구,22,0,26,,,,,,,,,
4.25,NC 다이노스,5,1,0,4,0,3,1,창원,19.1,0,83,,,,,,,,,
4.26,NC 다이노스,13,3,1,2,0,0,1,창원,15,0,85,,,,,,,,,
4.27,NC 다이노스,7,2,2,8,0,0,1,창원,17.1,0,39,,,,,,,,,
4.28,NC 다이노스,8,0,3,10,0,1,0,광주,20.8,0,28,,,,,,,,,
4.29,NC 다이노스,9,1,3,11,1,0,1,광주,23.8,0,17,,,,,,,,,
4.3,NC 다이노스,16,3,0,5,1,0,1,광주,23.7,0,47,,,,,,,,,
5.2,NC 다이노스,6,1,1,10,1,0,1,서울,23.5,0,33,,,,,,,,,
5.3,NC 다이노스,5,0,0,7,3,1,0,서울,25.9,0,25,,,,,,,,,
5.4,NC 다이노스,6,0,0,9,0,2,0,서울,23.3,0,40,,,,,,,,,
5.5,NC 다이노스,11,1,0,4,0,1,1,창원,18.1,4.1,96,,,,,,,,,
5.6,NC 다이노스,8,0,0,11,1,4,0,창원,22.9,0,16,,,,,,,,,
5.7,NC 다이노스,14,2,0,5,1,1,1,창원,26,0,17,,,,,,,,,
5.1,NC 다이노스,8,0,0,9,1,0,1,창원,20.6,0,55,,,,,,,,,
5.11,NC 다이노스,7,0,2,7,1,2,0,창원,23.9,0,66,,,,,,,,,
5.12,NC 다이노스,10,2,2,2,1,2,1,수원,19.6,0,72,,,,,,,,,
5.13,NC 다이노스,6,1,0,7,0,1,0,수원,14.7,0,90,,,,,,,,,
5.14,NC 다이노스,11,1,1,5,2,5,0,수원,16,0,55,,,,,,,,,
5.16,NC 다이노스,10,1,1,4,0,0,1,서울,21.2,0,47,,,,,,,,,
5.17,NC 다이노스,7,1,0,5,1,1,1,서울,24.1,0,34,,,,,,,,,
5.18,NC 다이노스,8,0,0,7,1,2,0,서울,24.8,0,32,,,,,,,,,
5.19,NC 다이노스,7,0,0,10,1,0,0,창원,25,0,42,,,,,,,,,
5.2,NC 다이노스,6,0,0,8,1,0,1,창원,24.3,0,41,,,,,,,,,
5.21,NC 다이노스,9,0,0,11,2,0,0,창원,23.4,0,53,,,,,,,,,
5.23,NC 다이노스,17,1,0,4,2,1,1,서울,20,0,72,,,,,,,,,
5.24,NC 다이노스,14,0,0,5,2,0,1,서울,27,0,39,,,,,,,,,
5.25,NC 다이노스,15,2,0,6,0,0,1,서울,22.2,0,29,,,,,,,,,
5.26,NC 다이노스,11,0,2,4,1,0,1,창원,21.2,0,51,,,,,,,,,
5.27,NC 다이노스,10,0,0,6,2,0,0,창원,22.2,0,43,,,,,,,,,
5.28,NC 다이노스,8,0,0,10,1,1,0,창원,22,0,54,,,,,,,,,
5.3,NC 다이노스,10,0,0,3,1,1,0,창원,27.1,0,41,,,,,,,,,
5.31,NC 다이노스,10,0,0,7,0,0,0,창원,23.3,0,76,,,,,,,,,
6.1,NC 다이노스,10,2,1,6,0,2,1,창원,25.6,0,70,,,,,,,,,
6.2,NC 다이노스,9,0,0,7,2,0,1,서울,23.5,0,32,,,,,,,,,
6.3,NC 다이노스,11,0,2,7,1,1,1,서울,23.4,0,34,,,,,,,,,
6.4,NC 다이노스,9,0,0,7,0,0,1,서울,25.6,0,21,,,,,,,,,
6.6,NC 다이노스,8,2,1,11,1,2,0,창원,16.9,0,94,,,,,,,,,
6.7,NC 다이노스,16,3,2,7,0,1,1,창원,22,0,82,,,,,,,,,
6.8,NC 다이노스,20,4,1,8,0,0,1,창원,28,0,27,,,,,,,,,
6.9,NC 다이노스,12,0,2,9,0,0,1,창원,24.6,0,59,,,,,,,,,
6.1,NC 다이노스,6,0,2,4,0,0,1,창원,22.7,0,86,,,,,,,,,
6.11,NC 다이노스,7,1,0,4,1,1,1,창원,22.2,0,54,,,,,,,,,
6.13,NC 다이노스,17,0,0,4,2,1,1,서울,22.8,0,61,,,,,,,,,
6.14,NC 다이노스,15,1,2,6,2,0,0,서울,25.2,0,46,,,,,,,,,
6.15,NC 다이노스,15,0,0,5,0,1,1,서울,27.4,0,45,,,,,,,,,
6.16,NC 다이노스,15,0,1,6,1,1,1,서울,29.1,0,49,,,,,,,,,
6.17,NC 다이노스,9,0,0,6,1,0,0,서울,26.9,0,42,,,,,,,,,
6.18,NC 다이노스,17,1,2,4,1,2,0,서울,28,0,33,,,,,,,,,
6.2,NC 다이노스,7,0,0,4,2,0,0,인천,24.9,0,42,,,,,,,,,
6.21,NC 다이노스,5,1,1,3,1,1,1,인천,23.9,0,68,,,,,,,,,
6.22,NC 다이노스,10,3,0,6,0,0,0,인천,25.3,0,64,,,,,,,,,
6.23,NC 다이노스,11,0,1,6,2,1,1,창원,24.8,0,70,,,,,,,,,
6.24,NC 다이노스,7,1,1,5,1,0,1,창원,24.1,0,84,,,,,,,,,
6.25,NC 다이노스,10,2,1,6,1,1,1,창원,22.7,0,90,,,,,,,,,
6.27,NC 다이노스,11,3,0,9,0,0,1,창원,23.2,0,80,,,,,,,,,
6.28,NC 다이노스,11,1,0,4,1,1,1,창원,24.7,0,77,,,,,,,,,
6.3,NC 다이노스,6,0,0,5,1,1,0,부산,25.4,0,80,,,,,,,,,
7.1,NC 다이노스,13,3,1,6,3,0,0,부산,26.4,0,76,,,,,,,,,
7.2,NC 다이노스,5,0,0,8,1,3,0,부산,25.7,0,86,,,,,,,,,
7.5,NC 다이노스,12,0,1,9,1,2,0,창원,25.3,0,88,,,,,,,,,
7.7,NC 다이노스,8,0,0,9,3,0,0,창원,27.2,0,94,,,,,,,,,
7.9,NC 다이노스,15,1,1,6,1,1,1,창원,28.9,0,83,,,,,,,,,
7.11,NC 다이노스,12,0,0,3,1,0,0,광주,29.4,0,83,,,,,,,,,
7.12,NC 다이노스,11,1,0,9,1,1,0,광주,32.2,0,71,,,,,,,,,
7.13,NC 다이노스,6,0,0,9,0,0,0,광주,32.7,0,57,,,,,,,,,
7.18,NC 다이노스,14,2,0,6,0,2,1,대전,28.1,0,84,,,,,,,,,
7.19,NC 다이노스,19,2,3,6,0,2,1,대전,31.8,0,66,,,,,,,,,
7.2,NC 다이노스,12,3,1,7,0,0,1,대전,33,0,69,,,,,,,,,
7.21,NC 다이노스,13,0,0,3,0,0,1,창원,31.2,0,81,,,,,,,,,
7.22,NC 다이노스,13,1,1,5,2,1,1,창원,30.7,0,73,,,,,,,,,
7.23,NC 다이노스,11,1,0,5,0,0,1,창원,30,0,87,,,,,,,,,
7.25,NC 다이노스,6,0,0,10,0,1,0,대구,25.5,0,81,,,,,,,,,
7.26,NC 다이노스,6,0,0,8,1,0,0,대구,28.1,0,40,,,,,,,,,
7.27,NC 다이노스,13,1,0,8,2,0,1,대구,32.9,0,38,,,,,,,,,
7.28,NC 다이노스,7,2,1,6,0,2,1,수원,27.2,0,97,,,,,,,,,
7.29,NC 다이노스,8,1,2,6,2,1,0,수원,29,0,72,,,,,,,,,
7.3,NC 다이노스,13,2,0,4,0,1,1,수원,29.7,0,66,,,,,,,,,
8.1,NC 다이노스,14,1,3,6,2,0,1,창원,28.5,0,86,,,,,,,,,
8.2,NC 다이노스,8,0,0,8,1,0,0,창원,28.3,0,80,,,,,,,,,
8.3,NC 다이노스,16,1,4,3,1,0,1,창원,31.3,0,69,,,,,,,,,
8.4,NC 다이노스,7,1,0,6,2,1,0,창원,33.4,0,62,,,,,,,,,
8.5,NC 다이노스,7,1,0,11,1,0,0,창원,34.3,0,57,,,,,,,,,
8.6,NC 다이노스,9,2,2,7,1,0,1,창원,35.3,0,54,,,,,,,,,
8.8,NC 다이노스,5,0,0,4,2,0,0,인천,27.7,0,77,,,,,,,,,
8.9,NC 다이노스,14,1,2,4,1,0,1,인천,29,0,64,,,,,,,,,
8.1,NC 다이노스,5,1,1,8,0,0,1,창원,30.4,0,77,,,,,,,,,
8.11,NC 다이노스,14,1,2,7,2,0,0,창원,28,0,80,,,,,,,,,
8.12,NC 다이노스,7,0,0,8,0,0,0,서울,31.4,0,48,,,,,,,,,
8.13,NC 다이노스,5,0,1,8,2,1,0,서울,28.4,0,54,,,,,,,,,
8.15,NC 다이노스,6,1,0,8,0,0,0,광주,27,0,98,,,,,,,,,
8.16,NC 다이노스,6,1,1,4,0,0,0,광주,28.9,0,70,,,,,,,,,
8.17,NC 다이노스,5,0,0,5,1,2,1,창원,27,0,90,,,,,,,,,
8.18,NC 다이노스,12,1,1,8,0,3,0,창원,27.4,0,89,,,,,,,,,
8.19,NC 다이노스,8,0,1,12,0,1,0,서울,27.9,0,67,,,,,,,,,
8.2,NC 다이노스,10,2,0,6,0,0,1,서울,23.8,1,91,,,,,,,,,
8.22,NC 다이노스,9,1,1,7,0,2,1,서울,30.9,0,53,,,,,,,,,
8.23,NC 다이노스,5,2,0,10,0,1,0,서울,28.8,0,79,,,,,,,,,
8.24,NC 다이노스,9,1,0,8,2,2,1,창원,30.9,0,80,,,,,,,,,
8.25,NC 다이노스,11,1,2,7,0,0,1,창원,28,0,85,,,,,,,,,
8.26,NC 다이노스,14,2,0,7,1,0,0,창원,27.7,0,58,,,,,,,,,
8.27,NC 다이노스,7,0,1,8,0,1,1,창원,26.6,0,64,,,,,,,,,
8.29,NC 다이노스,24,0,1,6,1,0,1,수원,21.5,0,37,,,,,,,,,
8.3,NC 다이노스,12,2,0,5,0,0,0,수원,22,0,66,,,,,,,,,
8.31,NC 다이노스,9,4,0,5,0,0,0,부산,24.3,0,52,,,,,,,,,
9.1,NC 다이노스,4,1,0,6,1,1,0,부산,23.3,0,58,,,,,,,,,
9.2,NC 다이노스,9,0,1,7,1,0,1,창원,24.9,0,61,,,,,,,,,
9.3,NC 다이노스,11,2,0,2,1,1,1,창원,24.9,0,64,,,,,,,,,
9.5,NC 다이노스,7,1,0,8,1,1,0,대구,20.8,0,95,,,,,,,,,
9.7,NC 다이노스,12,2,0,5,1,0,1,창원,23.3,0,86,,,,,,,,,
9.8,NC 다이노스,10,1,3,5,2,0,1,창원,26.3,0,69,,,,,,,,,
9.9,NC 다이노스,9,1,1,6,1,1,0,대전,25.2,0,73,,,,,,,,,
9.1,NC 다이노스,14,3,0,1,1,1,1,대전,25,0,80,,,,,,,,,
9.12,NC 다이노스,21,3,0,11,1,2,0,창원,26.1,0,75,,,,,,,,,
9.13,NC 다이노스,12,1,0,4,1,0,0,창원,24.3,0,54,,,,,,,,,
9.15,NC 다이노스,8,1,0,6,0,0,0,창원,22.3,0,54,,,,,,,,,
9.16,NC 다이노스,24,4,1,9,0,1,1,창원,23.7,0,67,,,,,,,,,
9.17,NC 다이노스,8,3,0,7,0,1,0,창원,24.5,0,73,,,,,,,,,
9.2,NC 다이노스,9,1,1,6,0,0,0,창원,22.1,0,62,,,,,,,,,
9.23,NC 다이노스,13,2,1,7,1,0,0,창원,22.9,0,75,,,,,,,,,
9.24,NC 다이노스,6,1,0,8,1,0,1,창원,23.4,0,77,,,,,,,,,
9.27,NC 다이노스,16,4,1,6,1,0,1,대구,19.3,0,97,,,,,,,,,
9.29,NC 다이노스,12,2,1,9,0,1,1,창원,18.3,0,38,,,,,,,,,
9.3,NC 다이노스,15,1,0,6,0,0,1,창원,20.9,0,58,,,,,,,,,
10.5,NC 다이노스,13,2,1,8,0,0,1,창원,18.7,0,64,,,,,,,,,
10.8,NC 다이노스,10,1,4,14,1,0,1,부산,22.5,0,79,,,,,,,,,
10.9,NC 다이노스,7,0,0,5,0,1,0,부산,22.7,0,82,,,,,,,,,
10.11,NC 다이노스,13,5,0,10,0,2,1,창원,23.7,0,80,,,,,,,,,
10.13,NC 다이노스,6,0,1,11,0,0,0,창원,17.6,0,38,,,,,,,,,
10.15,NC 다이노스,15,0,0,7,1,0,1,부산,15.8,0.5,87,,,,,,,,,
10.17,NC 다이노스,17,1,1,14,0,0,1,서울,19.8,0,44,,,,,,,,,
10.18,NC 다이노스,11,4,0,7,1,1,0,서울,16.9,0,60,,,,,,,,,
10.2,NC 다이노스,9,0,0,7,1,1,0,창원,18,0,59,,,,,,,,,
10.21,NC 다이노스,12,1,0,5,2,0,0,창원,19.6,0,54,,,,,,,,,
4.1일,NC 다이노스,7,0,1,6,0,1,0,부산,10.3,0,38,,,,,,,,,
4.3화,NC 다이노스,8,1,0,8,1,2,1,창원,7.5,0,24,,,,,,,,,
4.4수,NC 다이노스,9,2,1,8,1,1,1,창원,14.7,0,36,,,,,,,,,
4.5목,NC 다이노스,7,1,1,11,0,1,0,창원,14,0,13,,,,,,,,,
4.7토,NC 다이노스,8,1,1,11,0,1,0,서울,10.2,0,23,,,,,,,,,
4.8일,NC 다이노스,13,1,1,11,1,2,0,서울,13.7,0,50,,,,,,,,,
4.10화,NC 다이노스,5,1,2,10,0,1,0,창원,15.7,0,66,,,,,,,,,
4.11수,NC 다이노스,7,3,1,10,1,3,0,창원,19.5,0,55,,,,,,,,,
4.12목,NC 다이노스,6,1,0,8,2,1,0,창원,16.4,0,44,,,,,,,,,
4.13금,NC 다이노스,7,0,3,11,0,0,0,인천,9.5,0,69,,,,,,,,,
4.14토,NC 다이노스,3,0,0,10,1,0,0,인천,11,0,77,,,,,,,,,
4.15일,NC 다이노스,12,0,0,7,2,0,0,인천,13.8,0,52,,,,,,,,,
4.17화,NC 다이노스,9,1,0,9,2,0,1,서울,18.3,0,25,,,,,,,,,
4.18수,NC 다이노스,2,0,0,8,0,0,1,서울,19.6,0,23,,,,,,,,,
4.19목,NC 다이노스,6,1,1,9,3,1,0,서울,19.2,0,28,,,,,,,,,
4.20금,NC 다이노스,8,1,0,3,2,0,0,창원,16.9,0,61,,,,,,,,,
4.21토,NC 다이노스,5,2,1,10,0,0,0,창원,15.4,5.5,87,,,,,,,,,
4.22일,NC 다이노스,13,1,0,4,1,1,0,창원,17.5,0,58,,,,,,,,,
4.24화,NC 다이노스,5,0,0,9,1,1,0,대구,28,0,20,,,,,,,,,
4.25수,NC 다이노스,13,1,0,7,1,0,1,대구,14,0,89,,,,,,,,,
4.26목,NC 다이노스,9,0,2,5,0,0,1,대구,18.4,0,16,,,,,,,,,
4.27금,NC 다이노스,6,0,1,10,0,1,0,창원,18.4,0,30,,,,,,,,,
4.28토,NC 다이노스,10,0,0,4,0,1,1,창원,19.5,0,50,,,,,,,,,
4.29일,NC 다이노스,6,0,0,3,1,2,0,창원,18,0,76,,,,,,,,,
5.1화,NC 다이노스,9,1,0,9,1,0,0,창원,20.1,0,71,,,,,,,,,
5.2수,NC 다이노스,17,6,0,3,1,0,1,창원,14.5,0,97,,,,,,,,,
5.3목,NC 다이노스,13,1,0,8,1,0,0,창원,14.5,0,43,,,,,,,,,
