day,time_text,team_text,location,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,temp,rain,wind,d_wind,humidity,atmosphere,surface
5.1목,19:00,LG 트윈스,서울,8,1,2,5,1,4,패,17.8,,5.2,250,50,1003.2,16.6
5.1목,19:00,NC 다이노스,서울,12,0,1,4,1,1,승,17.8,,5.2,250,50,1003.2,16.6
5.1목,19:00,키움 히어로즈,서울,8,1,0,10,0,0,승,17.8,,5.2,250,50,1003.2,16.6
5.1목,19:00,두산 베어스,서울,8,1,2,5,1,0,패,17.8,,5.2,250,50,1003.2,16.6
5.1목,19:00,롯데 자이언츠,부산,7,0,1,8,0,0,패,18.1,,5.2,250,73,1004.1,17.5
5.1목,19:00,한화 이글스,부산,8,0,0,7,0,1,승,18.1,,5.2,250,73,1004.1,17.5
5.1목,19:00,SK 와이번스,인천,10,0,1,8,2,8,패,13.8,,2.6,250,89,1005.4,15.5
5.1목,19:00,KIA 타이거즈,인천,21,1,2,3,0,0,승,13.8,,2.6,250,89,1005.4,15.5
5.3토,17:00,롯데 자이언츠,부산,11,0,3,9,1,1,승,17.7,,5.7,200,54,1010,26
5.3토,17:00,SK 와이번스,부산,13,1,2,9,1,0,패,17.7,,5.7,200,54,1010,26
5.3토,17:00,NC 다이노스,창원,13,0,2,6,0,0,승,19.9,,3.6,160,27,1013.1,25.9
5.3토,17:00,삼성 라이온즈,창원,8,0,0,6,0,1,패,19.9,,3.6,160,27,1013.1,25.9
5.3토,17:00,두산 베어스,서울,7,1,0,5,0,0,승,18.2,,5,250,43,1007.9,22.7
5.3토,17:00,LG 트윈스,서울,7,1,0,5,0,1,패,18.2,,5,250,43,1007.9,22.7
5.3토,17:00,키움 히어로즈,서울,7,1,1,5,2,1,승,18.2,,5,250,43,1007.9,22.7
5.3토,17:00,KIA 타이거즈,서울,10,0,4,6,1,0,패,18.2,,5,250,43,1007.9,22.7
5.4일,14:00,롯데 자이언츠,부산,18,4,2,5,1,0,승,18.2,,4.7,230,57,1006.4,31.4
5.4일,14:00,SK 와이번스,부산,6,1,0,6,0,2,패,18.2,,4.7,230,57,1006.4,31.4
5.4일,14:00,NC 다이노스,창원,8,0,0,6,1,0,패,18.9,,3.7,140,29,1009.8,22.8
5.4일,14:00,삼성 라이온즈,창원,9,0,3,2,1,0,승,18.9,,3.7,140,29,1009.8,22.8
5.4일,14:00,두산 베어스,서울,2,0,0,7,0,0,패,19.9,,8.7,230,31,1002,35.1
5.4일,14:00,LG 트윈스,서울,15,0,1,5,0,1,승,19.9,,8.7,230,31,1002,35.1
5.4일,14:00,키움 히어로즈,서울,14,3,1,3,0,2,패,19.9,,8.7,230,31,1002,35.1
5.4일,14:00,KIA 타이거즈,서울,14,1,1,6,2,2,승,19.9,,8.7,230,31,1002,35.1
5.5월,14:00,롯데 자이언츠,부산,9,1,1,11,1,0,패,18.6,,3.6,340,31,1008.2,43.8
5.5월,14:00,SK 와이번스,부산,12,1,3,10,2,2,승,18.6,,3.6,340,31,1008.2,43.8
5.5월,14:00,NC 다이노스,창원,9,0,2,4,0,1,패,19,,2.7,290,16,1011.8,33.5
5.5월,14:00,삼성 라이온즈,창원,5,0,2,6,1,0,승,19,,2.7,290,16,1011.8,33.5
5.5월,14:00,두산 베어스,서울,14,0,1,5,2,1,승,14.9,,6.9,250,34,1006.2,35.4
5.5월,14:00,LG 트윈스,서울,8,0,0,4,1,0,패,14.9,,6.9,250,34,1006.2,35.4
5.5월,14:00,키움 히어로즈,서울,14,3,3,7,2,0,승,14.9,,6.9,250,34,1006.2,35.4
5.5월,14:00,KIA 타이거즈,서울,14,1,0,6,0,2,패,14.9,,6.9,250,34,1006.2,35.4
5.6화,14:00,한화 이글스,대전,10,0,2,5,2,1,패,19.2,,1.7,200,27,1010.1,37
5.6화,14:00,LG 트윈스,대전,15,0,1,7,0,2,승,19.2,,1.7,200,27,1010.1,37
5.6화,14:00,NC 다이노스,창원,13,1,3,9,2,0,승,20,,2,70,22,1013.8,36.6
5.6화,14:00,키움 히어로즈,창원,7,1,0,6,1,0,패,20,,2,70,22,1013.8,36.6
5.6화,14:00,두산 베어스,서울,16,0,0,7,1,0,패,18.3,,6.4,230,29,1007.2,39.9
5.6화,14:00,롯데 자이언츠,서울,24,2,0,4,1,1,승,18.3,,6.4,230,29,1007.2,39.9
5.6화,14:00,삼성 라이온즈,대구,14,0,2,5,0,1,승,19.7,,2.6,340,17,1011.2,44
5.6화,14:00,SK 와이번스,대구,8,1,1,8,0,1,패,19.7,,2.6,340,17,1011.2,44
5.7수,19:00,한화 이글스,대전,15,1,2,7,0,1,승,20,,2,270,37,1002,18.8
5.7수,19:00,LG 트윈스,대전,9,0,3,8,0,1,패,20,,2,270,37,1002,18.8
5.7수,19:00,NC 다이노스,창원,21,6,0,5,1,0,승,16.2,,3.1,160,47,1008.9,16.8
5.7수,19:00,키움 히어로즈,창원,6,2,0,8,0,0,패,16.2,,3.1,160,47,1008.9,16.8
5.7수,19:00,두산 베어스,서울,11,2,0,11,1,0,패,17.7,,6.5,230,48,1000.1,18.3
5.7수,19:00,롯데 자이언츠,서울,12,0,1,9,0,0,승,17.7,,6.5,230,48,1000.1,18.3
5.7수,19:00,삼성 라이온즈,대구,6,0,0,8,0,0,승,20,,1.9,200,22,1004.2,19.8
5.7수,19:00,SK 와이번스,대구,9,1,1,7,2,1,패,20,,1.9,200,22,1004.2,19.8
5.8목,19:00,한화 이글스,대전,11,1,0,5,1,0,승,15.5,,2.4,290,70,1005.5,16.4
5.8목,19:00,LG 트윈스,대전,7,0,0,5,3,0,패,15.5,,2.4,290,70,1005.5,16.4
5.8목,19:00,NC 다이노스,창원,8,0,0,9,0,0,패,21.3,,2,360,28,1005.8,18.4
5.8목,19:00,키움 히어로즈,창원,8,2,1,7,1,1,승,21.3,,2,360,28,1005.8,18.4
5.8목,19:00,두산 베어스,서울,20,6,0,1,3,1,승,15.4,,4,230,75,1002.4,14.8
5.8목,19:00,롯데 자이언츠,서울,11,0,2,8,2,1,패,15.4,,4,230,75,1002.4,14.8
5.8목,19:00,삼성 라이온즈,대구,6,2,1,7,0,0,승,20.4,,3.5,320,31,1004.3,20.1
5.8목,19:00,SK 와이번스,대구,3,0,1,11,1,0,패,20.4,,3.5,320,31,1004.3,20.1
5.9금,19:00,KIA 타이거즈,광주,9,2,0,9,0,0,승,22.3,,0.8,20,27,1008.1,21.3
5.9금,19:00,한화 이글스,광주,7,0,3,12,0,1,패,22.3,,0.8,20,27,1008.1,21.3
5.9금,19:00,LG 트윈스,서울,10,0,1,4,1,2,패,21.4,,2.8,290,39,1006.9,20.1
5.9금,19:00,키움 히어로즈,서울,9,1,2,8,0,1,승,21.4,,2.8,290,39,1006.9,20.1
5.9금,19:00,롯데 자이언츠,부산,9,1,1,9,0,0,승,16.2,,3.6,70,59,1011.8,16.2
5.9금,19:00,NC 다이노스,부산,4,0,0,12,0,2,패,16.2,,3.6,70,59,1011.8,16.2
5.9금,19:00,삼성 라이온즈,대구,17,4,0,1,0,0,승,18.6,,4.9,90,32,1011.5,20.2
5.9금,19:00,두산 베어스,대구,9,0,0,4,1,0,패,18.6,,4.9,90,32,1011.5,20.2
5.10토,17:00,KIA 타이거즈,광주,18,2,2,5,1,0,승,24.3,,5.2,180,26,1009.1,31.9
5.10토,17:00,한화 이글스,광주,9,1,0,3,0,0,패,24.3,,5.2,180,26,1009.1,31.9
5.10토,17:00,LG 트윈스,서울,11,0,2,9,1,1,승,27.4,,3.1,290,29,1007.4,29.4
5.10토,17:00,키움 히어로즈,서울,7,0,1,6,0,2,패,27.4,,3.1,290,29,1007.4,29.4
5.10토,17:00,롯데 자이언츠,부산,6,1,1,5,1,1,패,20.3,,2,70,45,1012.1,28.1
5.10토,17:00,NC 다이노스,부산,8,1,1,10,0,1,승,20.3,,2,70,45,1012.1,28.1
5.10토,17:00,삼성 라이온즈,대구,5,0,1,4,2,2,패,23.9,,4.2,90,22,1012.9,37.8
5.10토,17:00,두산 베어스,대구,15,1,2,5,2,1,승,23.9,,4.2,90,22,1012.9,37.8
5.11일,14:00,KIA 타이거즈,광주,9,1,0,4,0,1,승,21.5,,4.6,160,49,1004,28.3
5.11일,14:00,한화 이글스,광주,6,0,3,6,2,1,패,21.5,,4.6,160,49,1004,28.3
5.11일,14:00,LG 트윈스,서울,4,0,0,6,1,0,패,23.5,,4,90,35,1000.9,28.5
5.11일,14:00,키움 히어로즈,서울,12,3,1,2,2,0,승,23.5,,4,90,35,1000.9,28.5
5.11일,14:00,롯데 자이언츠,부산,6,0,0,4,1,2,패,20.9,,3,90,63,1008.3,41.8
5.11일,14:00,NC 다이노스,부산,12,1,0,4,0,0,승,20.9,,3,90,63,1008.3,41.8
5.11일,14:00,삼성 라이온즈,대구,3,0,1,4,0,1,패,26.4,,3.6,180,27,1007.1,45
5.11일,14:00,두산 베어스,대구,13,2,0,5,1,0,승,26.4,,3.6,180,27,1007.1,45
5.13화,19:00,한화 이글스,대전,7,0,0,7,2,1,패,23.4,,1.4,230,57,998.8,21.5
5.13화,19:00,삼성 라이온즈,대전,13,2,4,2,0,0,승,23.4,,1.4,230,57,998.8,21.5
5.13화,19:00,KIA 타이거즈,광주,7,1,1,7,0,2,패,23.6,,3.8,230,40,999.3,20
5.13화,19:00,NC 다이노스,광주,7,1,1,4,3,1,승,23.6,,3.8,230,40,999.3,20
5.13화,19:00,롯데 자이언츠,부산,6,0,1,7,0,1,패,19.5,,3.9,200,71,999.2,19.2
5.13화,19:00,LG 트윈스,부산,7,1,0,2,1,0,승,19.5,,3.9,200,71,999.2,19.2
5.13화,19:00,두산 베어스,서울,13,1,3,9,0,0,승,22.5,,4.4,250,57,995.6,18.9
5.13화,19:00,SK 와이번스,서울,10,3,0,7,0,1,패,22.5,,4.4,250,57,995.6,18.9
5.14수,19:00,한화 이글스,대전,7,0,2,11,1,0,패,24.2,,3,340,52,990.4,23
5.14수,19:00,삼성 라이온즈,대전,11,0,1,5,1,1,승,24.2,,3,340,52,990.4,23
5.14수,19:00,KIA 타이거즈,광주,12,0,2,8,1,2,패,17.5,,0.7,160,72,991.3,19
5.14수,19:00,NC 다이노스,광주,10,2,3,6,0,0,승,17.5,,0.7,160,72,991.3,19
5.14수,19:00,롯데 자이언츠,부산,9,0,0,6,0,0,패,15.8,,1.3,200,76,991.4,17.2
5.14수,19:00,LG 트윈스,부산,6,0,1,7,1,0,승,15.8,,1.3,200,76,991.4,17.2
5.14수,19:00,두산 베어스,서울,15,3,0,7,0,0,승,20.2,,5.4,270,50,989.4,20.3
5.14수,19:00,SK 와이번스,서울,5,0,2,11,1,1,패,20.2,,5.4,270,50,989.4,20.3
5.15목,19:00,한화 이글스,대전,10,0,0,15,0,0,무,21.1,,2.4,320,32,994.3,20.4
5.15목,19:00,삼성 라이온즈,대전,9,1,0,5,1,0,무,21.1,,2.4,320,32,994.3,20.4
5.15목,19:00,KIA 타이거즈,광주,8,4,2,5,0,1,승,20.1,,1.8,320,43,995.4,18.4
5.15목,19:00,NC 다이노스,광주,10,1,0,14,0,1,패,20.1,,1.8,320,43,995.4,18.4
5.15목,19:00,롯데 자이언츠,부산,14,0,0,9,0,0,승,21.1,,2.6,340,61,992.9,20.5
5.15목,19:00,LG 트윈스,부산,10,1,0,4,1,1,패,21.1,,2.6,340,61,992.9,20.5
5.15목,19:00,두산 베어스,서울,14,1,1,8,0,1,승,20.1,,3.8,250,47,991,20.4
5.15목,19:00,SK 와이번스,서울,4,0,1,7,0,3,패,20.1,,3.8,250,47,991,20.4
5.16금,19:00,NC 다이노스,창원,5,0,0,8,0,0,패,22,,0.4,0,49,1004.2,21.3
5.16금,19:00,두산 베어스,창원,13,3,1,9,0,2,승,22,,0.4,0,49,1004.2,21.3
5.16금,19:00,SK 와이번스,인천,7,1,2,8,1,2,패,19.2,,1.4,270,50,1001.3,17.2
5.16금,19:00,한화 이글스,인천,10,0,1,6,1,0,승,19.2,,1.4,270,50,1001.3,17.2
5.16금,19:00,삼성 라이온즈,대구,6,2,1,5,1,0,승,25.6,,2,320,22,1001.5,24.6
5.16금,19:00,KIA 타이거즈,대구,6,0,3,8,0,0,패,25.6,,2,320,22,1001.5,24.6
5.16금,19:00,키움 히어로즈,서울,7,1,2,6,2,1,패,21.6,,4.7,270,31,999.4,22
5.16금,19:00,롯데 자이언츠,서울,12,0,0,7,1,0,승,21.6,,4.7,270,31,999.4,22
5.17토,17:00,NC 다이노스,창원,4,0,1,2,0,0,패,24.5,,3.9,180,27,1005.8,29.9
5.17토,17:00,두산 베어스,창원,11,0,1,2,2,2,승,24.5,,3.9,180,27,1005.8,29.9
5.17토,17:00,SK 와이번스,인천,16,0,6,6,0,1,승,23.3,,3,270,46,1002.5,28
5.17토,17:00,한화 이글스,인천,10,1,0,8,1,1,패,23.3,,3,270,46,1002.5,28
5.17토,17:00,삼성 라이온즈,대구,18,3,0,6,2,3,승,28.9,,2,340,17,1002.4,40.4
5.17토,17:00,KIA 타이거즈,대구,11,1,1,8,0,2,패,28.9,,2,340,17,1002.4,40.4
5.17토,17:00,키움 히어로즈,서울,13,0,0,3,0,1,승,26,,4.1,230,32,1000.3,28.7
5.17토,17:00,롯데 자이언츠,서울,8,1,0,7,0,5,패,26,,4.1,230,32,1000.3,28.7
5.18일,14:00,NC 다이노스,창원,14,2,0,7,1,1,승,23.3,,4.3,160,46,1008.5,39.1
5.18일,14:00,두산 베어스,창원,10,2,0,2,0,1,패,23.3,,4.3,160,46,1008.5,39.1
5.18일,14:00,SK 와이번스,인천,12,0,0,5,1,0,패,21.9,,3.2,230,65,1004.4,35.8
5.18일,14:00,한화 이글스,인천,13,0,0,3,1,0,승,21.9,,3.2,230,65,1004.4,35.8
5.18일,14:00,삼성 라이온즈,대구,16,1,2,6,0,0,승,28.6,,1.3,140,21,1004.7,53
5.18일,14:00,KIA 타이거즈,대구,6,0,0,4,0,1,패,28.6,,1.3,140,21,1004.7,53
5.18일,14:00,키움 히어로즈,서울,11,1,0,10,0,3,패,26.5,,3,200,33,1001.8,44.6
5.18일,14:00,롯데 자이언츠,서울,12,2,0,3,1,0,승,26.5,,3,200,33,1001.8,44.6
5.20화,19:00,한화 이글스,대전,4,1,1,2,2,2,패,22.4,,0.4,0,58,996.2,22.7
5.20화,19:00,키움 히어로즈,대전,8,2,0,3,2,0,승,22.4,,0.4,0,58,996.2,22.7
5.20화,19:00,LG 트윈스,서울,7,1,1,6,1,1,패,25,,4,270,44,993.8,24.4
5.20화,19:00,KIA 타이거즈,서울,12,4,1,3,0,2,승,25,,4,270,44,993.8,24.4
5.20화,19:00,롯데 자이언츠,부산,8,0,0,12,0,1,패,17.2,,3,20,95,995.7,18.4
5.20화,19:00,삼성 라이온즈,부산,9,1,0,2,0,2,승,17.2,,3,20,95,995.7,18.4
5.20화,19:00,SK 와이번스,인천,7,1,0,1,1,0,패,21.3,,4.6,340,52,996.1,18.9
5.20화,19:00,NC 다이노스,인천,9,2,1,7,0,0,승,21.3,,4.6,340,52,996.1,18.9
5.21수,19:00,한화 이글스,대전,15,2,1,8,2,1,승,21.4,,2.4,200,69,999.2,23.2
5.21수,19:00,키움 히어로즈,대전,11,1,0,8,1,1,패,21.4,,2.4,200,69,999.2,23.2
5.21수,19:00,LG 트윈스,서울,8,1,2,10,0,0,승,21.2,,4.9,270,62,996.7,22.8
5.21수,19:00,KIA 타이거즈,서울,8,0,0,7,1,1,패,21.2,,4.9,270,62,996.7,22.8
5.21수,19:00,롯데 자이언츠,부산,13,0,0,9,0,1,패,19.3,,2.5,90,78,998.1,20.4
5.21수,19:00,삼성 라이온즈,부산,7,3,2,4,0,0,승,19.3,,2.5,90,78,998.1,20.4
5.21수,19:00,SK 와이번스,인천,16,2,0,9,0,0,승,16.1,,2.7,230,98,999,15.9
5.21수,19:00,NC 다이노스,인천,8,0,1,7,0,0,패,16.1,,2.7,230,98,999,15.9
5.22목,19:00,한화 이글스,대전,20,1,0,5,1,2,승,25.2,,1.9,230,62,1003.9,26
5.22목,19:00,키움 히어로즈,대전,9,0,0,4,3,2,패,25.2,,1.9,230,62,1003.9,26
5.22목,19:00,LG 트윈스,서울,21,0,2,5,1,1,승,24.8,,3.8,270,45,1001.4,25.2
5.22목,19:00,KIA 타이거즈,서울,15,3,0,7,3,1,패,24.8,,3.8,270,45,1001.4,25.2
5.22목,19:00,롯데 자이언츠,부산,10,1,2,10,0,1,패,18,,3.3,90,84,1006.3,21.5
5.22목,19:00,삼성 라이온즈,부산,9,2,1,6,1,2,승,18,,3.3,90,84,1006.3,21.5
5.22목,19:00,SK 와이번스,인천,9,0,0,14,0,1,승,19.3,,3.2,270,86,1004,21.9
5.22목,19:00,NC 다이노스,인천,8,0,2,4,2,0,패,19.3,,3.2,270,86,1004,21.9
5.23금,19:00,한화 이글스,대전,12,1,0,3,1,1,패,24.5,,2,180,65,1009.1,25.7
5.23금,19:00,두산 베어스,대전,11,1,1,9,0,0,승,24.5,,2,180,65,1009.1,25.7
5.23금,19:00,KIA 타이거즈,광주,6,0,0,7,1,0,패,23.9,,2.8,200,60,1009.5,25
5.23금,19:00,롯데 자이언츠,광주,3,0,0,8,0,0,승,23.9,,2.8,200,60,1009.5,25
5.23금,19:00,LG 트윈스,서울,12,1,1,8,0,1,승,22.8,,5.4,230,68,1007,25.5
5.23금,19:00,SK 와이번스,서울,8,1,2,10,1,2,패,22.8,,5.4,230,68,1007,25.5
5.23금,19:00,키움 히어로즈,서울,6,1,1,5,0,0,패,22.8,,5.4,230,68,1007,25.5
5.23금,19:00,삼성 라이온즈,서울,11,2,1,5,0,1,승,22.8,,5.4,230,68,1007,25.5
5.24토,17:00,한화 이글스,대전,15,0,2,6,0,1,승,27.8,,1.5,250,60,1006.4,33.6
5.24토,17:00,두산 베어스,대전,14,0,0,5,1,2,패,27.8,,1.5,250,60,1006.4,33.6
5.24토,17:00,KIA 타이거즈,광주,12,1,0,3,0,2,승,25.6,,4.5,200,45,1007.3,29.5
5.24토,17:00,롯데 자이언츠,광주,2,0,0,7,0,1,패,25.6,,4.5,200,45,1007.3,29.5
5.24토,17:00,LG 트윈스,서울,7,2,1,11,2,0,패,24.2,,5.3,270,64,1004.6,28.9
5.24토,17:00,SK 와이번스,서울,8,3,2,5,0,0,승,24.2,,5.3,270,64,1004.6,28.9
5.24토,17:00,키움 히어로즈,서울,6,1,1,7,0,0,패,24.2,,5.3,270,64,1004.6,28.9
5.24토,17:00,삼성 라이온즈,서울,7,3,3,4,0,0,승,24.2,,5.3,270,64,1004.6,28.9
5.25일,14:00,한화 이글스,대전,12,0,3,8,2,0,패,22.7,0,1.5,230,71,1000.7,27.6
5.25일,14:00,두산 베어스,대전,18,1,0,2,2,1,승,22.7,0,1.5,230,71,1000.7,27.6
5.25일,14:00,KIA 타이거즈,광주,14,1,1,4,2,0,승,20.5,0.5,5.1,180,66,1001.5,23.6
5.25일,14:00,롯데 자이언츠,광주,6,1,0,7,0,1,패,20.5,0.5,5.1,180,66,1001.5,23.6
5.25일,14:00,LG 트윈스,서울,6,0,1,5,0,1,패,22.8,,5.2,230,59,997.8,26.6
5.25일,14:00,SK 와이번스,서울,12,0,5,5,0,0,승,22.8,,5.2,230,59,997.8,26.6
5.25일,14:00,키움 히어로즈,서울,5,1,0,11,0,2,패,22.8,,5.2,230,59,997.8,26.6
5.25일,14:00,삼성 라이온즈,서울,23,2,0,7,2,0,승,22.8,,5.2,230,59,997.8,26.6
5.27화,19:00,NC 다이노스,창원,19,5,0,8,1,2,승,22.7,,2.5,200,51,997.4,21.1
5.27화,19:00,한화 이글스,창원,15,0,1,4,1,2,패,22.7,,2.5,200,51,997.4,21.1
5.27화,19:00,두산 베어스,서울,11,1,0,10,0,0,패,26.1,,5.2,200,42,988.4,24.3
5.27화,19:00,KIA 타이거즈,서울,12,0,0,8,2,0,승,26.1,,5.2,200,42,988.4,24.3
5.27화,19:00,SK 와이번스,인천,10,0,0,6,1,1,패,21.9,,5.1,230,72,990.2,20.2
5.27화,19:00,키움 히어로즈,인천,15,3,2,4,2,0,승,21.9,,5.1,230,72,990.2,20.2
5.27화,19:00,삼성 라이온즈,대구,8,0,0,9,1,0,패,29.2,,1.9,200,27,992.9,28.4
5.27화,19:00,LG 트윈스,대구,9,0,1,6,1,2,승,29.2,,1.9,200,27,992.9,28.4
5.28수,19:00,NC 다이노스,창원,17,4,0,9,0,0,승,20.9,,3.4,160,81,997.7,22.2
5.28수,19:00,한화 이글스,창원,7,0,0,7,0,0,패,20.9,,3.4,160,81,997.7,22.2
5.28수,19:00,두산 베어스,서울,13,2,2,4,1,1,승,25.3,,3.3,250,63,990.8,26.6
5.28수,19:00,KIA 타이거즈,서울,12,1,1,10,0,0,패,25.3,,3.3,250,63,990.8,26.6
5.28수,19:00,SK 와이번스,인천,7,1,2,4,1,0,패,21.2,,4.4,290,85,993.2,21.2
5.28수,19:00,키움 히어로즈,인천,7,2,0,2,2,0,승,21.2,,4.4,290,85,993.2,21.2
5.28수,19:00,삼성 라이온즈,대구,12,1,1,1,1,0,승,19.8,0.3,5.2,140,69,996.2,20.7
5.28수,19:00,LG 트윈스,대구,9,0,2,6,1,0,패,19.8,0.3,5.2,140,69,996.2,20.7
5.29목,19:00,NC 다이노스,창원,19,2,0,2,1,0,승,24.3,,3.3,140,54,1002.9,24.4
5.29목,19:00,한화 이글스,창원,16,0,0,4,3,0,패,24.3,,3.3,140,54,1002.9,24.4
5.29목,19:00,두산 베어스,서울,22,1,2,6,0,0,승,26.8,,4.9,270,35,997,26.9
5.29목,19:00,KIA 타이거즈,서울,16,2,2,10,1,0,패,26.8,,4.9,270,35,997,26.9
5.29목,19:00,SK 와이번스,인천,16,1,4,7,1,1,승,21.9,,1.9,270,64,999.3,21.8
5.29목,19:00,키움 히어로즈,인천,7,1,4,10,0,0,패,21.9,,1.9,270,64,999.3,21.8
5.29목,19:00,삼성 라이온즈,대구,8,1,4,5,2,0,승,33.2,,2,340,15,998.8,32.1
5.29목,19:00,LG 트윈스,대구,6,0,1,7,1,1,패,33.2,,2,340,15,998.8,32.1
5.30금,19:00,LG 트윈스,서울,8,0,1,9,0,1,패,27.7,,3.7,270,38,999.9,28.2
5.30금,19:00,키움 히어로즈,서울,13,2,2,7,2,0,승,27.7,,3.7,270,38,999.9,28.2
5.30금,19:00,롯데 자이언츠,부산,7,1,1,6,1,0,패,20.3,,3.6,230,76,1002.5,24
5.30금,19:00,두산 베어스,부산,11,0,1,3,1,0,승,20.3,,3.6,230,76,1002.5,24
5.30금,19:00,NC 다이노스,창원,14,0,2,6,0,2,승,25.1,,1.8,140,46,1005.9,25.2
5.30금,19:00,KIA 타이거즈,창원,8,2,0,5,2,2,패,25.1,,1.8,140,46,1005.9,25.2
5.30금,19:00,SK 와이번스,인천,10,0,1,6,2,0,승,24.7,,2.7,290,45,1002,22.2
5.30금,19:00,한화 이글스,인천,6,1,1,4,0,0,패,24.7,,2.7,290,45,1002,22.2
5.31토,17:00,LG 트윈스,서울,13,2,2,7,0,0,승,31.3,,5.6,270,42,1001,35.6
5.31토,17:00,키움 히어로즈,서울,12,1,1,10,1,0,패,31.3,,5.6,270,42,1001,35.6
5.31토,17:00,롯데 자이언츠,부산,29,2,0,4,1,1,승,24.9,,3.8,230,56,1003.7,35.4
5.31토,17:00,두산 베어스,부산,5,1,0,3,1,2,패,24.9,,3.8,230,56,1003.7,35.4
5.31토,17:00,NC 다이노스,창원,12,1,2,8,1,1,승,29,,3.3,140,31,1006.9,39.2
5.31토,17:00,KIA 타이거즈,창원,9,3,1,7,0,0,패,29,,3.3,140,31,1006.9,39.2
5.31토,17:00,SK 와이번스,인천,11,0,0,1,1,0,승,24.2,,3,250,77,1003.4,29.4
5.31토,17:00,한화 이글스,인천,11,1,1,6,1,1,패,24.2,,3,250,77,1003.4,29.4
6.1일,17:00,LG 트윈스,서울,12,1,2,12,1,1,패,27.7,,4.2,270,51,1000.4,31.5
6.1일,17:00,키움 히어로즈,서울,13,2,2,7,0,0,승,27.7,,4.2,270,51,1000.4,31.5
6.1일,17:00,롯데 자이언츠,부산,18,1,2,2,1,0,승,22.5,,4.1,200,67,1003,28.5
6.1일,17:00,두산 베어스,부산,11,3,0,2,0,0,패,22.5,,4.1,200,67,1003,28.5
